Tag;FormatedTag;Group;Element;VR;Name
00603010;(0060,3010);0060;3010;LO;Histogram Explanation
00603020;(0060,3020);0060;3020;UL;Histogram Data
00620001;(0062,0001);0062;0001;CS;Segmentation Type
00620002;(0062,0002);0062;0002;SQ;Segment Sequence
00620003;(0062,0003);0062;0003;SQ;Segmented Property Category Code Sequence
00620004;(0062,0004);0062;0004;US;Segment Number
00620005;(0062,0005);0062;0005;LO;Segment Label
00620006;(0062,0006);0062;0006;ST;Segment Description
00620008;(0062,0008);0062;0008;CS;Segment Algorithm Type
00620009;(0062,0009);0062;0009;LO;Segment Algorithm Name
0062000A;(0062,000A);0062;000A;SQ;Segment Identification Sequence
0062000B;(0062,000B);0062;000B;US;Referenced Segment Number
0062000C;(0062,000C);0062;000C;US;Recommended Display Grayscale Value
0062000D;(0062,000D);0062;000D;US;Recommended Display CIELab Value
0062000E;(0062,000E);0062;000E;US;Maximum Fractional Value
0062000F;(0062,000F);0062;000F;SQ;Segmented Property Type Code Sequence
00620010;(0062,0010);0062;0010;CS;Segmentation Fractional Type
00620011;(0062,0011);0062;0011;SQ;Segmented Property Type Modifier Code Sequence
00620012;(0062,0012);0062;0012;SQ;Used Segments Sequence
00620020;(0062,0020);0062;0020;UT;Tracking ID
00620021;(0062,0021);0062;0021;UI;Tracking UID
00640002;(0064,0002);0064;0002;SQ;Deformable Registration Sequence
00640003;(0064,0003);0064;0003;UI;Source Frame of Reference UID
00640005;(0064,0005);0064;0005;SQ;Deformable Registration Grid Sequence
00640007;(0064,0007);0064;0007;UL;Grid Dimensions
00640008;(0064,0008);0064;0008;FD;Grid Resolution
00640009;(0064,0009);0064;0009;OF;Vector Grid Data
0064000F;(0064,000F);0064;000F;SQ;Pre Deformation Matrix Registration Sequence
00640010;(0064,0010);0064;0010;SQ;Post Deformation Matrix Registration Sequence
00660001;(0066,0001);0066;0001;UL;Number of Surfaces
00660002;(0066,0002);0066;0002;SQ;Surface Sequence
00660003;(0066,0003);0066;0003;UL;Surface Number
00660004;(0066,0004);0066;0004;LT;Surface Comments
00660009;(0066,0009);0066;0009;CS;Surface Processing
0066000A;(0066,000A);0066;000A;FL;Surface Processing Ratio
0066000B;(0066,000B);0066;000B;LO;Surface Processing Description
0066000C;(0066,000C);0066;000C;FL;Recommended Presentation Opacity
0066000D;(0066,000D);0066;000D;CS;Recommended Presentation Type
0066000E;(0066,000E);0066;000E;CS;Finite Volume
00660010;(0066,0010);0066;0010;CS;Manifold
00660011;(0066,0011);0066;0011;SQ;Surface Points Sequence
00660012;(0066,0012);0066;0012;SQ;Surface Points Normals Sequence
00660013;(0066,0013);0066;0013;SQ;Surface Mesh Primitives Sequence
00660015;(0066,0015);0066;0015;UL;Number of Surface Points
00660016;(0066,0016);0066;0016;OF;Point Coordinates Data
00660017;(0066,0017);0066;0017;FL;Point Position Accuracy
00660018;(0066,0018);0066;0018;FL;Mean Point Distance
00660019;(0066,0019);0066;0019;FL;Maximum Point Distance
0066001A;(0066,001A);0066;001A;FL;Points Bounding Box Coordinates
0066001B;(0066,001B);0066;001B;FL;Axis of Rotation
0066001C;(0066,001C);0066;001C;FL;Center of Rotation
0066001E;(0066,001E);0066;001E;UL;Number of Vectors
0066001F;(0066,001F);0066;001F;US;Vector Dimensionality
00660020;(0066,0020);0066;0020;FL;Vector Accuracy
00660021;(0066,0021);0066;0021;OF;Vector Coordinate Data
00660026;(0066,0026);0066;0026;SQ;Triangle Strip Sequence
00660027;(0066,0027);0066;0027;SQ;Triangle Fan Sequence
00660028;(0066,0028);0066;0028;SQ;Line Sequence
0066002A;(0066,002A);0066;002A;UL;Surface Count
0066002B;(0066,002B);0066;002B;SQ;Referenced Surface Sequence
0066002C;(0066,002C);0066;002C;UL;Referenced Surface Number
0066002D;(0066,002D);0066;002D;SQ;Segment Surface Generation Algorithm Identification Sequence
0066002E;(0066,002E);0066;002E;SQ;Segment Surface Source Instance Sequence
0066002F;(0066,002F);0066;002F;SQ;Algorithm Family Code Sequence
00660030;(0066,0030);0066;0030;SQ;Algorithm Name Code Sequence
00660031;(0066,0031);0066;0031;LO;Algorithm Version
00660032;(0066,0032);0066;0032;LT;Algorithm Parameters
00660034;(0066,0034);0066;0034;SQ;Facet Sequence
00660035;(0066,0035);0066;0035;SQ;Surface Processing Algorithm Identification Sequence
00660036;(0066,0036);0066;0036;LO;Algorithm Name
00660037;(0066,0037);0066;0037;FL;Recommended Point Radius
00660038;(0066,0038);0066;0038;FL;Recommended Line Thickness
00660040;(0066,0040);0066;0040;OL;Long Primitive Point Index List
00660041;(0066,0041);0066;0041;OL;Long Triangle Point Index List
00660042;(0066,0042);0066;0042;OL;Long Edge Point Index List
00660043;(0066,0043);0066;0043;OL;Long Vertex Point Index List
00660101;(0066,0101);0066;0101;SQ;Track Set Sequence
00660102;(0066,0102);0066;0102;SQ;Track Sequence
00660103;(0066,0103);0066;0103;OW;Recommended Display CIELab Value List
00660104;(0066,0104);0066;0104;SQ;Tracking Algorithm Identification Sequence
00660105;(0066,0105);0066;0105;UL;Track Set Number
00660106;(0066,0106);0066;0106;LO;Track Set Label
00660107;(0066,0107);0066;0107;UT;Track Set Description
00660108;(0066,0108);0066;0108;SQ;Track Set Anatomical Type Code Sequence
00660121;(0066,0121);0066;0121;SQ;Measurements Sequence
00660124;(0066,0124);0066;0124;SQ;Track Set Statistics Sequence
00660125;(0066,0125);0066;0125;OF;Floating Point Values
00660129;(0066,0129);0066;0129;OL;Track Point Index List
00660130;(0066,0130);0066;0130;SQ;Track Statistics Sequence
00660132;(0066,0132);0066;0132;SQ;Measurement Values Sequence
00660133;(0066,0133);0066;0133;SQ;Diffusion Acquisition Code Sequence
00660134;(0066,0134);0066;0134;SQ;Diffusion Model Code Sequence
00686210;(0068,6210);0068;6210;LO;Implant Size
00686221;(0068,6221);0068;6221;LO;Implant Template Version
00686222;(0068,6222);0068;6222;SQ;Replaced Implant Template Sequence
00686223;(0068,6223);0068;6223;CS;Implant Type
00686224;(0068,6224);0068;6224;SQ;Derivation Implant Template Sequence
00686225;(0068,6225);0068;6225;SQ;Original Implant Template Sequence
00686226;(0068,6226);0068;6226;DT;Effective DateTime
00686230;(0068,6230);0068;6230;SQ;Implant Target Anatomy Sequence
00686260;(0068,6260);0068;6260;SQ;Information From Manufacturer Sequence
00686265;(0068,6265);0068;6265;SQ;Notification From Manufacturer Sequence
00686270;(0068,6270);0068;6270;DT;Information Issue DateTime
00686280;(0068,6280);0068;6280;ST;Information Summary
006862A0;(0068,62A0);0068;62A0;SQ;Implant Regulatory Disapproval Code Sequence
006862A5;(0068,62A5);0068;62A5;FD;Overall Template Spatial Tolerance
006862C0;(0068,62C0);0068;62C0;SQ;HPGL Document Sequence
006862D0;(0068,62D0);0068;62D0;US;HPGL Document ID
006862D5;(0068,62D5);0068;62D5;LO;HPGL Document Label
006862E0;(0068,62E0);0068;62E0;SQ;View Orientation Code Sequence
006862F0;(0068,62F0);0068;62F0;FD;View Orientation Modifier
006862F2;(0068,62F2);0068;62F2;FD;HPGL Document Scaling
00686300;(0068,6300);0068;6300;OB;HPGL Document
00686310;(0068,6310);0068;6310;US;HPGL Contour Pen Number
00686320;(0068,6320);0068;6320;SQ;HPGL Pen Sequence
00686330;(0068,6330);0068;6330;US;HPGL Pen Number
00686340;(0068,6340);0068;6340;LO;HPGL Pen Label
00686345;(0068,6345);0068;6345;ST;HPGL Pen Description
00686346;(0068,6346);0068;6346;FD;Recommended Rotation Point
00686347;(0068,6347);0068;6347;FD;Bounding Rectangle
00686350;(0068,6350);0068;6350;US;Implant Template 3D Model Surface Number
00686360;(0068,6360);0068;6360;SQ;Surface Model Description Sequence
00686380;(0068,6380);0068;6380;LO;Surface Model Label
00686390;(0068,6390);0068;6390;FD;Surface Model Scaling Factor
006863A0;(0068,63A0);0068;63A0;SQ;Materials Code Sequence
006863A4;(0068,63A4);0068;63A4;SQ;Coating Materials Code Sequence
006863A8;(0068,63A8);0068;63A8;SQ;Implant Type Code Sequence
006863AC;(0068,63AC);0068;63AC;SQ;Fixation Method Code Sequence
006863B0;(0068,63B0);0068;63B0;SQ;Mating Feature Sets Sequence
006863C0;(0068,63C0);0068;63C0;US;Mating Feature Set ID
006863D0;(0068,63D0);0068;63D0;LO;Mating Feature Set Label
006863E0;(0068,63E0);0068;63E0;SQ;Mating Feature Sequence
006863F0;(0068,63F0);0068;63F0;US;Mating Feature ID
00686400;(0068,6400);0068;6400;SQ;Mating Feature Degree of Freedom Sequence
00686410;(0068,6410);0068;6410;US;Degree of Freedom ID
00686420;(0068,6420);0068;6420;CS;Degree of Freedom Type
00686430;(0068,6430);0068;6430;SQ;2D Mating Feature Coordinates Sequence
00686440;(0068,6440);0068;6440;US;Referenced HPGL Document ID
00686450;(0068,6450);0068;6450;FD;2D Mating Point
00686460;(0068,6460);0068;6460;FD;2D Mating Axes
00686470;(0068,6470);0068;6470;SQ;2D Degree of Freedom Sequence
00686490;(0068,6490);0068;6490;FD;3D Degree of Freedom Axis
006864A0;(0068,64A0);0068;64A0;FD;Range of Freedom
006864C0;(0068,64C0);0068;64C0;FD;3D Mating Point
006864D0;(0068,64D0);0068;64D0;FD;3D Mating Axes
006864F0;(0068,64F0);0068;64F0;FD;2D Degree of Freedom Axis
00686500;(0068,6500);0068;6500;SQ;Planning Landmark Point Sequence
00686510;(0068,6510);0068;6510;SQ;Planning Landmark Line Sequence
00686520;(0068,6520);0068;6520;SQ;Planning Landmark Plane Sequence
00686530;(0068,6530);0068;6530;US;Planning Landmark ID
00686540;(0068,6540);0068;6540;LO;Planning Landmark Description
00686545;(0068,6545);0068;6545;SQ;Planning Landmark Identification Code Sequence
00686550;(0068,6550);0068;6550;SQ;2D Point Coordinates Sequence
00686560;(0068,6560);0068;6560;FD;2D Point Coordinates
00686590;(0068,6590);0068;6590;FD;3D Point Coordinates
006865A0;(0068,65A0);0068;65A0;SQ;2D Line Coordinates Sequence
006865B0;(0068,65B0);0068;65B0;FD;2D Line Coordinates
006865D0;(0068,65D0);0068;65D0;FD;3D Line Coordinates
006865E0;(0068,65E0);0068;65E0;SQ;2D Plane Coordinates Sequence
006865F0;(0068,65F0);0068;65F0;FD;2D Plane Intersection
00686610;(0068,6610);0068;6610;FD;3D Plane Origin
00686620;(0068,6620);0068;6620;FD;3D Plane Normal
00700001;(0070,0001);0070;0001;SQ;Graphic Annotation Sequence
00700002;(0070,0002);0070;0002;CS;Graphic Layer
00700003;(0070,0003);0070;0003;CS;Bounding Box Annotation Units
00700004;(0070,0004);0070;0004;CS;Anchor Point Annotation Units
00700005;(0070,0005);0070;0005;CS;Graphic Annotation Units
00700006;(0070,0006);0070;0006;ST;Unformatted Text Value
00700008;(0070,0008);0070;0008;SQ;Text Object Sequence
00700009;(0070,0009);0070;0009;SQ;Graphic Object Sequence
00700010;(0070,0010);0070;0010;FL;Bounding Box Top Left Hand Corner
00700011;(0070,0011);0070;0011;FL;Bounding Box Bottom Right Hand Corner
00700012;(0070,0012);0070;0012;CS;Bounding Box Text Horizontal Justification
00700014;(0070,0014);0070;0014;FL;Anchor Point
00700015;(0070,0015);0070;0015;CS;Anchor Point Visibility
00700020;(0070,0020);0070;0020;US;Graphic Dimensions
00700021;(0070,0021);0070;0021;US;Number of Graphic Points
00700022;(0070,0022);0070;0022;FL;Graphic Data
00700023;(0070,0023);0070;0023;CS;Graphic Type
00700024;(0070,0024);0070;0024;CS;Graphic Filled
00700041;(0070,0041);0070;0041;CS;Image Horizontal Flip
00700042;(0070,0042);0070;0042;US;Image Rotation
00700052;(0070,0052);0070;0052;SL;Displayed Area Top Left Hand Corner
00700053;(0070,0053);0070;0053;SL;Displayed Area Bottom Right Hand Corner
0070005A;(0070,005A);0070;005A;SQ;Displayed Area Selection Sequence
00700060;(0070,0060);0070;0060;SQ;Graphic Layer Sequence
00700062;(0070,0062);0070;0062;IS;Graphic Layer Order
00700066;(0070,0066);0070;0066;US;Graphic Layer Recommended Display Grayscale Value
00700068;(0070,0068);0070;0068;LO;Graphic Layer Description
00700080;(0070,0080);0070;0080;CS;Content Label
00700081;(0070,0081);0070;0081;LO;Content Description
00700082;(0070,0082);0070;0082;DA;Presentation Creation Date
00700083;(0070,0083);0070;0083;TM;Presentation Creation Time
00700084;(0070,0084);0070;0084;PN;Content Creator's Name
00700086;(0070,0086);0070;0086;SQ;Content Creator's Identification Code Sequence
00700087;(0070,0087);0070;0087;SQ;Alternate Content Description Sequence
00700100;(0070,0100);0070;0100;CS;Presentation Size Mode
00700101;(0070,0101);0070;0101;DS;Presentation Pixel Spacing
00700102;(0070,0102);0070;0102;IS;Presentation Pixel Aspect Ratio
00700103;(0070,0103);0070;0103;FL;Presentation Pixel Magnification Ratio
00700207;(0070,0207);0070;0207;LO;Graphic Group Label
00700208;(0070,0208);0070;0208;ST;Graphic Group Description
00700209;(0070,0209);0070;0209;SQ;Compound Graphic Sequence
00700226;(0070,0226);0070;0226;UL;Compound Graphic Instance ID
00700227;(0070,0227);0070;0227;LO;Font Name
00700228;(0070,0228);0070;0228;CS;Font Name Type
00700229;(0070,0229);0070;0229;LO;CSS Font Name
00700230;(0070,0230);0070;0230;FD;Rotation Angle
00700231;(0070,0231);0070;0231;SQ;Text Style Sequence
00700232;(0070,0232);0070;0232;SQ;Line Style Sequence
00700233;(0070,0233);0070;0233;SQ;Fill Style Sequence
00700234;(0070,0234);0070;0234;SQ;Graphic Group Sequence
00700241;(0070,0241);0070;0241;US;Text Color CIELab Value
00700242;(0070,0242);0070;0242;CS;Horizontal Alignment
00700243;(0070,0243);0070;0243;CS;Vertical Alignment
00700244;(0070,0244);0070;0244;CS;Shadow Style
00700245;(0070,0245);0070;0245;FL;Shadow Offset X
00700246;(0070,0246);0070;0246;FL;Shadow Offset Y
00700247;(0070,0247);0070;0247;US;Shadow Color CIELab Value
00700248;(0070,0248);0070;0248;CS;Underlined
00700249;(0070,0249);0070;0249;CS;Bold
00700250;(0070,0250);0070;0250;CS;Italic
00700251;(0070,0251);0070;0251;US;Pattern On Color CIELab Value
00700252;(0070,0252);0070;0252;US;Pattern Off Color CIELab Value
00700253;(0070,0253);0070;0253;FL;Line Thickness
00700254;(0070,0254);0070;0254;CS;Line Dashing Style
00700255;(0070,0255);0070;0255;UL;Line Pattern
00700256;(0070,0256);0070;0256;OB;Fill Pattern
00700257;(0070,0257);0070;0257;CS;Fill Mode
00700258;(0070,0258);0070;0258;FL;Shadow Opacity
00700261;(0070,0261);0070;0261;FL;Gap Length
00700262;(0070,0262);0070;0262;FL;Diameter of Visibility
00700273;(0070,0273);0070;0273;FL;Rotation Point
00700274;(0070,0274);0070;0274;CS;Tick Alignment
00700278;(0070,0278);0070;0278;CS;Show Tick Label
00700279;(0070,0279);0070;0279;CS;Tick Label Alignment
00700282;(0070,0282);0070;0282;CS;Compound Graphic Units
00700284;(0070,0284);0070;0284;FL;Pattern On Opacity
00700285;(0070,0285);0070;0285;FL;Pattern Off Opacity
00700287;(0070,0287);0070;0287;SQ;Major Ticks Sequence
00700288;(0070,0288);0070;0288;FL;Tick Position
00700289;(0070,0289);0070;0289;SH;Tick Label
00700294;(0070,0294);0070;0294;CS;Compound Graphic Type
00700295;(0070,0295);0070;0295;UL;Graphic Group ID
00700306;(0070,0306);0070;0306;CS;Shape Type
00700308;(0070,0308);0070;0308;SQ;Registration Sequence
00700309;(0070,0309);0070;0309;SQ;Matrix Registration Sequence
0070030A;(0070,030A);0070;030A;SQ;Matrix Sequence
0070030B;(0070,030B);0070;030B;FD;Frame of Reference to Displayed Coordinate System Transformation Matrix
0070030C;(0070,030C);0070;030C;CS;Frame of Reference Transformation Matrix Type
0070030D;(0070,030D);0070;030D;SQ;Registration Type Code Sequence
0070030F;(0070,030F);0070;030F;ST;Fiducial Description
00700310;(0070,0310);0070;0310;SH;Fiducial Identifier
00700311;(0070,0311);0070;0311;SQ;Fiducial Identifier Code Sequence
00700312;(0070,0312);0070;0312;FD;Contour Uncertainty Radius
00700314;(0070,0314);0070;0314;SQ;Used Fiducials Sequence
00700318;(0070,0318);0070;0318;SQ;Graphic Coordinates Data Sequence
0070031A;(0070,031A);0070;031A;UI;Fiducial UID
0070031C;(0070,031C);0070;031C;SQ;Fiducial Set Sequence
0070031E;(0070,031E);0070;031E;SQ;Fiducial Sequence
00700401;(0070,0401);0070;0401;US;Graphic Layer Recommended Display CIELab Value
00700402;(0070,0402);0070;0402;SQ;Blending Sequence
00700403;(0070,0403);0070;0403;FL;Relative Opacity
00700404;(0070,0404);0070;0404;SQ;Referenced Spatial Registration Sequence
00700405;(0070,0405);0070;0405;CS;Blending Position
00701101;(0070,1101);0070;1101;UI;Presentation Display Collection UID
00701102;(0070,1102);0070;1102;UI;Presentation Sequence Collection UID
00701103;(0070,1103);0070;1103;US;Presentation Sequence Position Index
00701104;(0070,1104);0070;1104;SQ;Rendered Image Reference Sequence
00701201;(0070,1201);0070;1201;SQ;Volumetric Presentation State Input Sequence
00701202;(0070,1202);0070;1202;CS;Presentation Input Type
00701203;(0070,1203);0070;1203;US;Input Sequence Position Index
00701204;(0070,1204);0070;1204;CS;Crop
00701205;(0070,1205);0070;1205;US;Cropping Specification Index
00701206;(0070,1206);0070;1206;CS;Compositing Method
00701207;(0070,1207);0070;1207;US;Volumetric Presentation Input Number
00701208;(0070,1208);0070;1208;CS;Image Volume Geometry
00701301;(0070,1301);0070;1301;SQ;Volume Cropping Sequence
00701302;(0070,1302);0070;1302;CS;Volume Cropping Method
00701303;(0070,1303);0070;1303;FD;Bounding Box Crop
00701304;(0070,1304);0070;1304;SQ;Oblique Cropping Plane Sequence
00701305;(0070,1305);0070;1305;FD;Plane
00701306;(0070,1306);0070;1306;FD;Plane Normal
00701309;(0070,1309);0070;1309;US;Cropping Specification Number
00701501;(0070,1501);0070;1501;CS;Multi-Planar Reconstruction Style
00701502;(0070,1502);0070;1502;CS;MPR Thickness Type
00701503;(0070,1503);0070;1503;FD;MPR Slab Thickness
00701505;(0070,1505);0070;1505;FD;MPR Top Left Hand Corner
00701507;(0070,1507);0070;1507;FD;MPR View Width Direction
00701508;(0070,1508);0070;1508;FD;MPR View Width
0070150C;(0070,150C);0070;150C;UL;Number of Volumetric Curve Points
0070150D;(0070,150D);0070;150D;OD;Volumetric Curve Points
00701511;(0070,1511);0070;1511;FD;MPR View Height Direction
00701512;(0070,1512);0070;1512;FD;MPR View Height
00701801;(0070,1801);0070;1801;SQ;Presentation State Classification Component Sequence
00701802;(0070,1802);0070;1802;CS;Component Type
00701803;(0070,1803);0070;1803;SQ;Component Input Sequence
00701804;(0070,1804);0070;1804;US;Volumetric Presentation Input Index
00701805;(0070,1805);0070;1805;SQ;Presentation State Compositor Component Sequence
00701806;(0070,1806);0070;1806;SQ;Weighting Transfer Function Sequence
00701807;(0070,1807);0070;1807;US;Weighting Lookup Table Descriptor
00701808;(0070,1808);0070;1808;OB;Weighting Lookup Table Data
00701901;(0070,1901);0070;1901;SQ;Volumetric Annotation Sequence
00701903;(0070,1903);0070;1903;SQ;Referenced Structured Context Sequence
00701904;(0070,1904);0070;1904;UI;Referenced Content Item
00701905;(0070,1905);0070;1905;SQ;Volumetric Presentation Input Annotation Sequence
00701907;(0070,1907);0070;1907;CS;Annotation Clipping
00701A01;(0070,1A01);0070;1A01;CS;Presentation Animation Style
00701A03;(0070,1A03);0070;1A03;FD;Recommended Animation Rate
00701A04;(0070,1A04);0070;1A04;SQ;Animation Curve Sequence
00701A05;(0070,1A05);0070;1A05;FD;Animation Step Size
00720002;(0072,0002);0072;0002;SH;Hanging Protocol Name
